type,a,b,c,d
scene,arterial,walk,1.0,
map,1,,,,,,
poi,85.0,71.6,crossing,,,,
poi,89.7,73.6,signal,,,,
poi,88.6,80.0,crossing,,,,
poi,91.7,66.9,crossing,,,,
poi,-19.5,-11.0,gate,,,,
poi,-8.6,5.9,crossing,,,,
poi,-65.0,-2.2,gate,,,,
poi,6.3,13.8,crossing,,,,
poi,14.7,1.6,gate,,,,
water,-934.0,5.0,-942.4,1.2,3.0,,
water,-942.4,1.2,-948.7,-0.4,3.0,,
water,-948.7,-0.4,-950.6,-1.8,3.0,,
water,-950.6,-1.8,-951.9,-4.2,3.0,,
water,-951.9,-4.2,-953.7,-4.3,3.0,,
water,-953.7,-4.3,-955.0,-2.2,3.0,,
water,-955.0,-2.2,-957.0,-2.5,3.0,,
water,-957.0,-2.5,-960.4,-5.7,3.0,,
water,-960.4,-5.7,-962.7,-7.1,3.0,,
water,-962.7,-7.1,-970.2,-9.4,3.0,,
water,-970.2,-9.4,-972.4,-9.7,3.0,,
water,-972.4,-9.7,-974.7,-9.5,3.0,,
water,-974.7,-9.5,-978.2,-9.2,3.0,,
water,-978.2,-9.2,-979.7,-9.2,3.0,,
water,-979.7,-9.2,-981.3,-9.6,3.0,,
water,-981.3,-9.6,-984.8,-11.8,3.0,,
water,-984.8,-11.8,-1004.3,-18.0,3.0,,
